"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5"
"tenente";0;0,428;0,243;0,327;0,22
"tendencia";0,412;0,428;0,243;0;0,22
"telegram";0,412;0,428;0,243;0;0,22
"telefonia";0,545;0,428;0,986;0,121;0,22
"tantum";0,349;0,318;0,752;0,396;0,288
"tanque";0,478;0,492;0,312;0;0,288
"sustentaculo";0,412;0,428;0,001;0,327;0,22
"suscetibilidade";0,412;0,428;0,243;0;0,22
"supervisionar";0,412;0;0,243;0,775;0,22
"sucumbentes";0,412;0,428;0,001;0,327;0,22
"subterfugio";0,545;0,505;0,243;0,121;0,22
"subsuncao";0,412;0,428;0,986;0,005;0,22
"substancioso";0,412;0,428;0,243;0,327;0,001
"subprincipio";0,412;0,034;0,258;0,327;0,22
"subnotificacao";0,412;0,428;0,243;0;0,22
"subjazer";0,412;0,428;0,243;0,327;0,001
"subcriterios";0,412;0,428;0,243;0;0,22
"subchefia";0,349;0,492;0,312;0,038;0,288
"srag";0,412;0,428;0,243;0;0,22
"sputnik";0,412;0,428;0,243;0;0,22
"societario";0;0,428;0,243;0,327;0,22
"sobrepor";0,042;0,428;0,243;0,121;0,22
"sobrecarregar";0,412;0,428;0,243;0;0,22
"sobrecarga";0,001;0,428;0,243;0,775;0,22
"sobrar";0,412;0,428;0,243;0;0,22
"sindicavel";0,412;0,505;0,258;0,327;0,917
"shtml";0,412;0,428;0,243;0,005;0,917
"severino";0,412;0,428;0,243;0,327;0,001
"set";0,412;0,428;0,243;0;0,22
"sensibilizacao";0,478;0,492;0,312;0;0,288
"selecionar";0,042;0,428;0,243;0,121;0,22
"seio";0,412;0,034;0,243;0,327;0,308
"sebrae";0;0,428;0,243;0,327;0,22
"sd";0,478;0,492;0,312;0,54;0,126
"schlink";0,412;0;0,243;0,327;0,22
"saxao";0,412;0;0,243;0,327;0,22
"salvamento";0,412;0;0,243;0,775;0,22
"sabido";0,412;0,505;0,243;0,121;0,917
"rotular";0,412;0,428;0,986;0,327;0,032
"robusto";0,545;0,428;0,243;0,005;0,22
"rnds";0,412;0,505;0,243;0,005;0,22
"rincao";0,412;0,428;0,243;0;0,22
"reviver";0,412;0,034;0,243;0,121;0,22
"retroatividade";0,412;0,428;0,243;0,327;0,001
"retratacao";0,545;0,428;0,243;0,327;0,032
"retificar";0,478;0,492;0,312;0,038;0,815
"responsiveness";0,412;0;0,243;0,327;0,22
"republicacao";0,478;0,492;0,312;0;0,288
"republica1";0,478;0;0,312;0,396;0,288
"repristinatorio";0,478;0,492;0,1;0,396;0,815
"repressao";0,412;0;0,243;0,327;0,22
"reincidencia";0,001;0,428;0,243;0,775;0,22
"regulatorio";0,042;0,034;0,243;0,327;0,22
"regina";0,412;0;0,243;0,327;0,917
"regente";0,545;0;0,243;0,327;0,22
"refutar";0,412;0,428;0,986;0,775;0,308
"refutacao";0,412;0,428;0,243;0,327;0,001
"redistribuir";0,545;0,428;0,243;0,327;0,032
"recuo";0,412;0,428;0,243;0;0,22
"recrudescimento";0,349;0,492;0,312;0,038;0,288
"recorribilidade";0,412;0,428;0,243;0,327;0,001
"reaplicacao";0,412;0,428;0,243;0;0,22
"ratificacao";0,545;0,505;0,243;0,121;0,22
"racional";0,412;0,505;0,243;0,121;0,917
"raca";0,042;0,505;0,243;0,775;0,22
"queima";0,412;0,428;0,258;0,327;0,308
"quantificacao";0,545;0,428;0,243;0,005;0,22
"quantia";0,042;0,428;0,243;0,327;0,308
"puerperas";0,412;0,428;0,243;0;0,22
"protagonismo";0,412;0;0,243;0,327;0,22
"propagar";0,412;0,428;0,243;0,005;0,917
"proibido";0,545;0,505;0,243;0,327;0,308
"progressividade";0;0,428;0,243;0,327;0,22
"proativa";0,412;0,428;0,243;0;0,22
"previsibilidade";0,412;0,034;0,243;0,121;0,22
"preterir";0,412;0,428;0,986;0,005;0,22
"pretencao";0,412;0,428;0,986;0,005;0,22
"prescindir";0,412;0,034;0,986;0,327;0,917
"prescindibilidade";0,412;0,505;0,258;0,327;0,917
"premiem";0,412;0;0,243;0,327;0,22
"preferir";0,412;0,428;0,243;0;0,22
"predominar";0,412;0,428;0,001;0,327;0,22
"predominancia";0,412;0,505;0,243;0,005;0,22
"portuario";0,545;0,505;0,243;0,121;0,22
"pormenorizado";0,042;0,428;0,243;0,775;0,917
"porcento";0,412;0,428;0,243;0;0,22
"polo";0,478;0,318;0,312;0,396;0,126
"policiamento";0,412;0,505;0,243;0,327;0,032
"pnea";0;0,428;0,243;0,327;0,22
"plenitude";0,478;0,007;0,312;0,396;0,815
"pieroth";0,412;0;0,243;0,327;0,22
"php";0,412;0,428;0,243;0,005;0,917
"pge";0,545;0,428;0,258;0,327;0,917
"pfl";0,412;0,428;0,243;0,327;0,001
"peso";0,545;0,505;0,243;0,121;0,22
"perturbacao";0,545;0;0,243;0,327;0,22
"persistencia";0,412;0,505;0,986;0,327;0,308
"perpetuar";0,412;0;0,243;0,327;0,917
"penhora";0,478;0,492;0,1;0,54;0,288
"pedagogico";0,412;0;0,243;0,327;0,22
"paz";0,412;0;0,986;0,327;0,22
"paulista";0,545;0,428;0,986;0,775;0,917
"patriota";0,412;0,505;0,243;0,775;0,308
"parlatorios";0,412;0;0,243;0,327;0,22
"parceiro";0,412;0,428;0,243;0;0,22
"paralelo";0,01;0,318;0,312;0,396;0,288
"paliar";0,412;0,428;0,243;0,327;0,001
"paiva";0,412;0,428;0,243;0,327;0,001
"pagina";0,412;0,428;0,243;0;0,22
"ouvidoria";0,001;0,428;0,243;0,775;0,22
"orbitar";0,412;0,428;0,243;0,327;0,001
"opinio";0,478;0,492;0,312;0,396;0,005
"onerosidade";0,545;0,034;0,243;0,327;0,917
"ofensivo";0,412;0,505;0,023;0,327;0,22
"numerus";0,412;0,428;0,001;0,327;0,22
"numeracao";0,545;0,428;0,243;0,121;0,917
"novum";0,412;0,428;0,258;0,327;0,308
"novidade";0,412;0;0,243;0,327;0,917
"nov";0,412;0,505;0,243;0,005;0,22
"notarial";0,01;0,492;0,752;0,396;0,288
"nocivo";0,349;0,318;0,312;0,54;0,288
"nitrogenio";0,349;0,492;0,312;0,038;0,288
"neutralizador";0,412;0,428;0,001;0,327;0,22
"nefasto";0,412;0;0,986;0,327;0,22
"nascimento";0,349;0,492;0,752;0,54;0,288
"morbimortalidade";0,412;0,428;0,243;0;0,22
"montebello";0,412;0;0,243;0,327;0,22
"modernizacao";0,001;0,428;0,243;0,327;0,917
"ministrar";0,545;0,034;0,986;0,327;0,22
"minerario";0;0,428;0,243;0,327;0,22
"meritorio";0,545;0,428;0,243;0,121;0,917
"merecedor";0,412;0,428;0,986;0,005;0,22
"mental";0,412;0;0,243;0,775;0,22
"menosprezar";0,412;0,505;0,243;0,121;0,917
"medina";0,412;0,428;0,243;0,327;0,001
"mdb";0,412;0,428;0,986;0,775;0,308
"matizar";0,412;0,034;0,243;0,121;0,22
"materialidade";0,412;0;0,243;0,327;0,22
"massivo";0,412;0,034;0,243;0,121;0,22
"marianna";0,412;0;0,243;0,327;0,22
"maranhense";0,349;0,492;0,312;0,54;0,815
"maquinar";0,412;0,034;0,243;0,121;0,22
"manuel";0,478;0;0,312;0,396;0,288
"manifestante";0,412;0,505;0,243;0,005;0,22
"mandamental";0,412;0,428;0,001;0,327;0,22
"lxix";0,478;0,318;0,312;0,396;0,126
"lume";0,349;0,318;0,752;0,396;0,288
"lula";0,412;0,428;0,243;0,121;0,308
"locus";0,412;0,034;0,243;0,775;0,917
"locador";0,042;0,505;0,986;0,327;0,22
"livro";0,545;0,505;0,243;0,121;0,22
"litisconsorte";0,412;0,428;0,243;0,327;0,001
"litigiar";0,412;0,428;0,001;0,327;0,22
"lisura";0,042;0,428;0,243;0,327;0,308
"licenciar";0,349;0,492;0,312;0,038;0,288
"legenda";0,01;0,492;0,312;0,396;0,815
"laborar";0,545;0,505;0,243;0,327;0,308
"kg";0,349;0,492;0,312;0,038;0,288
"jesus";0,545;0,428;0,243;0,121;0,917
"jerusalem";0,349;0,492;0,312;0,038;0,288
"japao";0,545;0,428;0,243;0,005;0,22
"ives";0,412;0,428;0,243;0,327;0,001
"ivda";0,01;0,492;0,312;0,54;0,288
"israelense";0,412;0,505;0,243;0,005;0,22
"israel";0,412;0,428;0,243;0;0,22
"irrevogavel";0;0,428;0,243;0,327;0,22
"irreversivel";0,478;0,318;0,312;0,038;0,288
"irresignado";0,412;0,428;0,243;0,327;0,001
"irreparavel";0,412;0;0,243;0,327;0,22
"ipc";0,001;0,428;0,986;0,327;0,22
"investidura";0,412;0,428;0,243;0,327;0,001
"invalido";0,412;0,034;0,243;0,121;0,22
"invalidade";0,412;0,428;0,258;0,327;0,308
"intercept";0,412;0,034;0,243;0,121;0,22
"intensificar";0,412;0,505;0,243;0,121;0,917
"integrativo";0,412;0,428;0,243;0,327;0,001
"instrumentalizada";0,412;0,428;0,258;0,775;0,917
"instauravel";0,412;0,428;0,001;0,327;0,22
"instagram";0,412;0,505;0,243;0,005;0,22
"inspetoria";0;0,428;0,243;0,327;0,22
"insidioso";0,545;0,428;0,243;0,005;0,22
"inquisitivo";0,412;0;0,243;0,327;0,22
"inquinado";0,412;0;0,243;0,327;0,22
"inquestionavel";0,412;0,428;0,243;0,121;0,308
"inocuo";0,545;0,428;0,986;0,327;0,308
"inmetro";0,001;0,428;0,243;0,775;0,22
"infarto";0,412;0,428;0,243;0;0,22
"inespecifica";0,412;0,428;0,243;0,327;0,001
"indiciar";0,412;0;0,243;0,327;0,22
"indicador";0,042;0,034;0,243;0,327;0,22
"index";0,412;0,428;0,243;0;0,22
"indefinido";0,478;0,492;0,312;0,396;0,005
"indagar";0,412;0,034;0,243;0,121;0,22
"indagacao";0,478;0,007;0,752;0,396;0,288
"inconformado";0,412;0,428;0,986;0,775;0,308
"incondicionado";0,412;0,034;0,243;0,775;0,917
"inaptidao";0,349;0,492;0,1;0,396;0,288
"inacoes";0,412;0;0,243;0,327;0,22
"inacio";0,412;0,428;0,243;0,121;0,308
"improvidos";0,412;0,428;0,001;0,327;0,22
"impertinente";0,545;0,034;0,243;0,327;0,917
"imoralidade";0,478;0,318;0,312;0,396;0,126
"imiscuir";0,478;0,492;0,312;0,396;0,005
"imaterial";0,545;0;0,243;0,327;0,22
"ilustrativo";0,412;0,505;0,986;0,775;0,917
"idesp";0,412;0,034;0,986;0,327;0,917
"ial";0,412;0,428;0,243;0,327;0,001
"humoristico";0,412;0;0,243;0,327;0,22
"hostilizacao";0,412;0,428;0,001;0,327;0,22
"higienizacao";0,412;0,428;0,243;0;0,22
"hierarquizar";0,412;0;0,243;0,327;0,22
"grifando";0,412;0,428;0,986;0,327;0,032
"gratia";0,412;0,428;0,986;0,121;0,917
"grao";0,412;0,428;0,243;0;0,22
"ggrep";0,01;0,492;0,312;0,54;0,288
"ggmed";0,412;0,505;0,243;0,005;0,22
"getulio";0,412;0,428;0,243;0;0,22
"geografia";0,412;0,505;0,243;0,005;0,22
"garimpeiro";0;0,428;0,243;0,327;0,22
"gandra";0,412;0,428;0,243;0,327;0,001
"gabin";0;0,492;0,312;0,396;0,288
"fux";0,545;0,428;0,243;0,327;0,032
"fuso";0,01;0,492;0,312;0,54;0,288
"fundo_penitenciario_nacional";0,545;0,034;0,243;0,327;0,917
"fuga";0,412;0;0,243;0,327;0,917
"fracao";0,478;0,318;0,1;0,396;0,288
"formulario";0,412;0,428;0,243;0,005;0,917
"fluvial";0,412;0,428;0,243;0;0,22
"feto";0,412;0;0,243;0,327;0,22
"ferrugem";0,412;0,428;0,243;0;0,22
"fenomeno";0,478;0;0,312;0,396;0,288
"febre";0,412;0,428;0,243;0;0,22
"farmacologico";0,545;0,428;0,243;0,005;0,22
"falecimento";0,412;0,428;0,243;0,327;0,001
"falecido";0,545;0,428;0,243;0,327;0,032
"fadiga";0,412;0,428;0,243;0;0,22
"extrativista";0,001;0,505;0,243;0,327;0,22
"extemporaneo";0,478;0,492;0,1;0,396;0,815
"explicito";0,412;0,505;0,258;0,327;0,917
"explanar";0,412;0,428;0,243;0,121;0,308
"expediente";0,545;0,505;0,243;0,327;0,308
"exiguidade";0;0,428;0,243;0,327;0,22
"evoluir";0,412;0,428;0,258;0,121;0,22
"europa";0,412;0,428;0,243;0;0,22
"estipuladoras";0,412;0,428;0,243;0,327;0,001
"estavel";0,412;0,428;0,243;0,121;0,308
"estatura";0,478;0,007;0,752;0,396;0,288
"estagiar";0,545;0,505;0,243;0,775;0,917
"espiritar";0,412;0,505;0,986;0,775;0,917
"escusado";0,412;0,034;0,243;0,327;0,308
"escrutinar";0,349;0,492;0,752;0,54;0,288
"escalao";0,412;0,034;0,243;0,327;0,308
"equivalente";0,349;0,492;0,312;0,038;0,288
"equacionar";0,545;0,505;0,258;0,327;0,22
"episodiar";0,042;0,428;0,243;0,121;0,22
"enumerar";0,412;0;0,243;0,775;0,22
"entrevista";0,545;0,428;0,986;0,121;0,22
"enfermidade";0,412;0,428;0,243;0;0,22
"encomenda";0,545;0,428;0,243;0,005;0,22
"en";0,478;0,492;0,752;0,54;0,815
"emocional";0,349;0,492;0,312;0,038;0,288
"embriao";0,412;0;0,243;0,327;0,22
"embargabilidade";0,412;0,428;0,243;0,327;0,001
"elevacao";0,412;0,428;0,986;0,775;0,308
"elencadas";0,042;0,428;0,243;0,775;0,917
"elenca";0,478;0,492;0,752;0,54;0,815
"edilidade";0,412;0,428;0,243;0,327;0,001
"drastico";0,001;0,428;0,243;0,775;0,22
"dolo";0,412;0,034;0,243;0,121;0,22
"doar";0,412;0,428;0,243;0;0,22
"distribuidor";0,042;0,428;0,986;0,775;0,22
"dissonancia";0,412;0,505;0,986;0,327;0,308
"disparar";0,412;0,428;0,986;0,121;0,917
"discrepando";0,042;0,428;0,243;0,327;0,308
"dirve";0;0,428;0,243;0,327;0,22
"diretivo";0,412;0,505;0,243;0,327;0,032
"dilatar";0,545;0;0,243;0,327;0,22
"diferir";0,412;0,428;0,243;0,121;0,308
"detalhe";0,412;0,505;0,243;0,005;0,22
"detalhamento";0,412;0,428;0,243;0;0,22
"desvantagem";0,545;0,505;0,258;0,327;0,22
"destoar";0,412;0,428;0,243;0,775;0,032
"desqualificar";0,412;0,428;0,258;0,775;0,917
"desprestigiar";0,412;0,428;0,986;0,005;0,22
"desporto";0,478;0,492;0,312;0,038;0,815
"despender";0,545;0,505;0,243;0,775;0,917
"desnaturem";0,412;0,428;0,243;0;0,22
"desmonte";0,545;0,034;0,243;0,775;0,22
"desmedidamente";0,412;0,428;0,001;0,327;0,22
"desespero";0,412;0,428;0,243;0;0,22
"desejavel";0,412;0,505;0,243;0,327;0,032
"descritivo";0,412;0,428;0,986;0,005;0,22
"descontinuidade";0,545;0,428;0,243;0,005;0,22
"descobrir";0,545;0,428;0,243;0,005;0,22
"desbordam";0,412;0,505;0,243;0,327;0,032
"desativacao";0;0,428;0,243;0,327;0,22
"desapropriacao";0,412;0;0,243;0,327;0,917
"derradeiro";0,412;0;0,243;0,327;0,917
"deportacao";0,478;0,007;0,312;0,396;0,815
"densificados";0,412;0;0,243;0,327;0,22
"delicti";0,478;0,492;0,312;0,396;0,005
"defrontar";0,412;0;0,243;0,327;0,22
"decrescimo";0,412;0,428;0,243;0;0,22
"decisivo";0,545;0,428;0,986;0,327;0,308
"debrucar";0,412;0,505;0,986;0,327;0,308
"custeio";0,042;0,428;0,243;0,121;0,22
"cumulativo";0,545;0,428;0,258;0,327;0,917
"culpado";0,412;0,428;0,243;0,327;0,001
"cubico";0,412;0,428;0,243;0;0,22
"cubano";0,412;0,505;0,243;0,005;0,22
"cronicar";0,412;0,428;0,243;0;0,22
"cr";0,412;0;0,986;0,327;0,22
"cpis";0,412;0,505;0,243;0,327;0,032
"corrupcao";0,412;0,034;0,243;0,327;0,308
"corrida";0,412;0,428;0,243;0;0,22
"correlacionar";0,478;0,492;0,312;0,038;0,815
"coords";0,412;0,428;0,243;0,327;0,001
"coomans";0,478;0;0,312;0,396;0,288
"convivencia";0,412;0;0,243;0,327;0,22
"contundente";0,412;0,505;0,243;0,121;0,917
"controverte";0,412;0,505;0,986;0,327;0,308
"controladoria";0,545;0,505;0,243;0,327;0,308
"contrarrazoes";0,412;0,505;0,986;0,775;0,917
"contrair";0,545;0,428;0,243;0,005;0,22
"consorcio";0,412;0,428;0,001;0,327;0,22
"conscientizacao";0,412;0,428;0,243;0;0,22
"congresso";0,545;0,428;0,243;0,327;0,032
"confisco";0,545;0,428;0,986;0,327;0,308
"confiar";0,412;0,428;0,986;0,121;0,917
"conduto";0,412;0,428;0,243;0,327;0,001
"condicionado";0,412;0;0,986;0,327;0,22
"conclusivo";0,001;0,505;0,243;0,327;0,22
"concertar";0,412;0,505;0,243;0,005;0,22
"concentracao";0;0,492;0,312;0,396;0,288
"compreensivel";0,412;0,034;0,243;0,121;0,22
"comparativo";0,412;0,428;0,243;0,121;0,308
"colheita";0,349;0,318;0,312;0,54;0,288
"cognoscibilidade";0,412;0,428;0,243;0,327;0,001
"cogitacao";0,412;0,505;0,243;0,121;0,917
"cloroquina";0,412;0,428;0,243;0;0,22
"clausus";0,412;0,428;0,001;0,327;0,22
"claudio";0,412;0;0,243;0,327;0,917
"cientista";0,412;0,428;0,243;0;0,22
"ciente";0,412;0,034;0,986;0,327;0,917
"centenario";0,412;0;0,243;0,327;0,22
"centavo";0;0,428;0,243;0,327;0,22
"cds";0,412;0,428;0,243;0;0,22
"catarinense";0,412;0,428;0,243;0,327;0,001
"castrense";0,412;0;0,243;0,327;0,22
"cascavel";0,478;0,318;0,312;0,396;0,126
"casamento";0,412;0,428;0,243;0;0,22
"cartorio";0,001;0,428;0,243;0,775;0,22
"cartografico";0;0,428;0,243;0,327;0,22
"carecedor";0,412;0,428;0,986;0,327;0,032
"cancer";0,412;0,428;0,243;0;0,22
"canada";0,412;0,428;0,243;0;0,22
"campbell";0,412;0,428;0,243;0,327;0,001
"cambridge";0,478;0;0,312;0,396;0,288
"cambiar";0;0,492;0,312;0,396;0,288
"cachorro";0,001;0,428;0,243;0,327;0,917
"buzzi";0,412;0,428;0,243;0,327;0,001
"burocratico";0,412;0,428;0,243;0;0,22
"bula";0,478;0,492;0,312;0;0,288
"bretanha";0,412;0,428;0,243;0;0,22
"boleto";0,412;0,428;0,243;0;0,22
"bcb";0;0,428;0,243;0,327;0,22
"barrar";0,478;0,492;0,312;0;0,288
"balizar";0,478;0,318;0,1;0,396;0,288
"avocacao";0,412;0,428;0,001;0,327;0,22
"avancado";0,545;0,505;0,243;0,121;0,22
"aval";0;0,428;0,243;0,327;0,22
"autorizativas";0,412;0,428;0,023;0,775;0,22
"atributo";0,412;0,505;0,023;0,327;0,22
"atipico";0,545;0,428;0,986;0,775;0,917
"asiatico";0,412;0,428;0,243;0;0,22
"arrazoado";0,412;0,428;0,243;0,005;0,917
"araraquara";0,412;0,428;0,243;0,327;0,001
"aproximar";0,412;0,505;0,243;0,005;0,22
"aporte";0,042;0,034;0,243;0,327;0,22
"aportar";0,545;0,428;0,243;0,005;0,22
"apolice";0;0,492;0,312;0,396;0,288
"aperfeicoar";0,412;0,428;0,986;0,775;0,308
"aperfeicoamento";0,001;0,505;0,243;0,327;0,22
"anuencia";0,545;0,428;0,243;0,005;0,22
"antropico";0,412;0;0,243;0,775;0,22
"antijuridicidade";0,545;0,505;0,986;0,775;0,22
"antidemocratico";0,412;0,505;0,243;0,775;0,308
"anti";0,545;0,428;0,243;0,327;0,032
"anormalidade";0,412;0,428;0,243;0;0,22
"amazonia_legal";0;0,428;0,243;0,327;0,22
"amaral";0,412;0,428;0,243;0,327;0,001
"almejar";0,545;0,034;0,243;0,327;0,917
"aleatorio";0,412;0,428;0,243;0,005;0,917
"alargado";0,412;0,505;0,258;0,327;0,917
"agressao";0,412;0;0,243;0,327;0,22
"afazer";0,412;0;0,243;0,327;0,22
"aeronave";0,412;0,428;0,243;0;0,22
"adversario";0,412;0;0,243;0,327;0,22
"adulteracao";0;0,492;0,312;0,396;0,288
"aditar";0,412;0,428;0,258;0,775;0,917
"adiantamento";0,042;0,428;0,243;0,121;0,22
"acontecimento";0,545;0,428;0,986;0,121;0,22
"acelerado";0,545;0,428;0,243;0,005;0,22
"aceitacao";0,545;0,428;0,243;0,005;0,22
"acabado";0,412;0,428;0,001;0,327;0,22
"aborto";0,412;0;0,243;0,327;0,22
"abordagem";0,412;0,428;0,243;0;0,22
"aaas";0;0,428;0,243;0,327;0,22
"xxviii";0,478;0,318;0,312;0,396;0,126
"xxvii";0,478;0,492;0,752;0,396;0,126
"xlix";0,478;0,007;0,312;0,396;0,815
"world";0,478;0,492;0,312;0;0,288
"vulneram";0,01;0,492;0,752;0,396;0,288
"visualizar";0,01;0,318;0,312;0,396;0,288
"visivel";0,01;0,492;0,312;0,396;0,815
"visitacao";0,478;0;0,312;0,396;0,288
"vindouro";0,478;0,492;0,312;0,396;0,005
"viger";0,478;0,007;0,752;0,396;0,288
"videoconferencia";0,478;0,007;0,312;0,396;0,815
"vestir";0,478;0;0,312;0,396;0,288
"vergastado";0,478;0,492;0,312;0,54;0,126
"verao";0,478;0,492;0,312;0,54;0,126
"variavel";0,349;0,492;0,312;0,038;0,288
"validacao";0,01;0,492;0,312;0,396;0,815
"vago";0,349;0,492;0,752;0,54;0,288
"unicidade";0,478;0,492;0,1;0,396;0,815
"ultrassonografia";0,478;0;0,312;0,396;0,288
"tumultuario";0,478;0,492;0,003;0,396;0,288
"tumultuar";0,349;0,318;0,312;0,54;0,288
"transportador";0,478;0,492;0,1;0,396;0,815
"transplante";0;0,492;0,312;0,396;0,288
"transmudada";0,478;0,492;0,003;0,396;0,288
"transindividual";0,478;0,492;0,003;0,396;0,288
"transbordar";0,349;0,318;0,752;0,396;0,288
"trancamento";0,478;0,318;0,752;0,396;0,815
"torre";0,349;0,007;0,312;0,396;0,288
"toquio";0,478;0,492;0,312;0;0,288
"tomador";0,478;0,318;0,312;0,038;0,288
"tjsp";0,478;0,492;0,312;0,396;0,005
"terrorismo";0,478;0,318;0,312;0,396;0,126
"terminal";0;0,492;0,312;0,396;0,288
"teratologica";0,478;0,492;0,312;0,396;0,005
"tensao";0,478;0,318;0,312;0,038;0,288
"tempus";0,01;0,492;0,312;0,396;0,815
"temperamento";0,478;0,492;0,003;0,396;0,288
"temivel";0,478;0,492;0,312;0;0,288
"temerario";0,349;0,318;0,312;0,54;0,288
"tematico";0,478;0,007;0,312;0,396;0,815
"tecido";0,478;0,492;0,752;0,038;0,288
"team";0,478;0,492;0,312;0;0,288
"tamanho";0,478;0,492;0,312;0;0,288
"suprimento";0,349;0,492;0,312;0,038;0,288
"supramencionados";0,349;0,492;0,312;0,396;0,126
"supramencionado";0,478;0,007;0,312;0,396;0,815
"suposicao";0,349;0,318;0,312;0,54;0,288
"supletivo";0,478;0,007;0,312;0,54;0,288
"superioridade";0,478;0,492;0,003;0,396;0,288
"sugestao";0,478;0,318;0,312;0,038;0,288
"sufragar";0,478;0,492;0,312;0,396;0,005
"sucumbente";0,478;0,492;0,1;0,396;0,815
"sucessao";0,478;0,492;0,312;0,038;0,815
"subversao";0,478;0,007;0,752;0,396;0,288
"subscritora";0,478;0,492;0,312;0,396;0,005
"subitem";0,01;0,492;0,312;0,54;0,288
"subir";0,349;0,492;0,312;0,038;0,288
"stantibus";0,478;0,492;0,312;0,396;0,005
"sopesadas";0,478;0;0,312;0,396;0,288
"socioeducativas";0,01;0,318;0,312;0,396;0,288
"sobrevivencia";0,349;0,007;0,312;0,396;0,288
"sobrevenham";0,478;0,492;0,312;0,396;0,005
"sobrestamento";0,478;0,492;0,752;0,54;0,815
"soberano";0,478;0;0,312;0,396;0,288
"sistematizar";0,349;0,492;0,312;0,038;0,288
"sintonia";0,478;0,007;0,752;0,396;0,288
"sinopharm";0,478;0,492;0,312;0;0,288
"singularidade";0,478;0,318;0,752;0,54;0,288
"singelo";0,349;0,492;0,752;0,54;0,288
"simetria";0,478;0,492;0,312;0,396;0,005
"simbolico";0,478;0,492;0,1;0,396;0,815
"sg";0,349;0,492;0,312;0,038;0,288
"seringa";0,478;0,492;0,312;0;0,288
"sequela";0,478;0,492;0,312;0;0,288
"senso";0,478;0,318;0,1;0,396;0,288
"senda";0,478;0,492;0,312;0,54;0,126
"self";0,478;0,007;0,312;0,396;0,815
"schutzbereich";0,478;0;0,312;0,396;0,288
"sarlet";0,478;0,007;0,312;0,396;0,815
"sanavel";0,478;0,492;0,752;0,396;0,126
"san";0,478;0;0,312;0,396;0,288
"sage";0,478;0,492;0,312;0;0,288
"royalties";0,01;0,492;0,312;0,396;0,815
"ribeirinho";0,478;0,492;0,312;0;0,288
"revisor";0,478;0,318;0,752;0,396;0,815
"reversao";0,349;0,492;0,752;0,54;0,288
"reverberar";0,349;0,492;0,312;0,396;0,126
"reverberacao";0,478;0;0,312;0,396;0,288
"revelante";0,478;0,492;0,312;0,54;0,126
"retromencionado";0,478;0,492;0,312;0,396;0,005
"retro";0;0,492;0,312;0,396;0,288
"reto";0,01;0,492;0,312;0,396;0,815
"retardamento";0,349;0,492;0,752;0,396;0,815
"ret";0;0,492;0,312;0,396;0,288
"resvalar";0,478;0,492;0,752;0,038;0,288
"restraint";0,478;0,007;0,312;0,396;0,815
"restituicao";0,01;0,492;0,312;0,396;0,815
"restauracao";0,478;0,492;0,312;0,396;0,005
"responsabilizacoes";0,478;0,007;0,752;0,396;0,288
"respirar";0,349;0,492;0,312;0,038;0,288
"respeitante";0,478;0,318;0,312;0,396;0,126
"respaldar";0,478;0,318;0,312;0,54;0,815
"resignar";0,478;0,492;0,003;0,396;0,288
"resfosco";0,478;0;0,312;0,396;0,288
"reprodutivo";0,478;0,007;0,312;0,54;0,288
"reparo";0,478;0,492;0,752;0,396;0,126
"renome";0,478;0,492;0,312;0;0,288
"remontar";0,478;0,492;0,312;0,54;0,126
"remodelar";0,349;0,492;0,1;0,396;0,288
"rememore";0,349;0,492;0,312;0,396;0,126
"reinterpretacao";0,478;0,492;0,003;0,396;0,288
"reintegrar";0,01;0,492;0,752;0,396;0,288
"reinstaurar";0,478;0;0,312;0,396;0,288
"reiniciar";0,478;0,492;0,312;0,396;0,005
"regit";0,01;0,492;0,312;0,396;0,815
"regionalizado";0,478;0;0,312;0,396;0,288
"refugiar";0,478;0;0,312;0,396;0,288
"refratario";0,349;0,007;0,312;0,396;0,288
"reformulacao";0,349;0,492;0,312;0,038;0,288
"reformador";0,478;0,318;0,1;0,396;0,288
"refinanciada";0;0,492;0,312;0,396;0,288
"reexaminar";0,478;0,492;0,312;0,396;0,005
"reestruturacao";0;0,492;0,312;0,396;0,288
"reedicao";0,478;0,492;0,312;0,54;0,126
"redefinir";0,478;0;0,312;0,396;0,288
"recrudescer";0,478;0,492;0,312;0;0,288
"reclamante";0,349;0,492;0,312;0,396;0,126
"rec";0,478;0,007;0,312;0,54;0,288
"rebus";0,478;0,492;0,312;0,396;0,005
"rapidez";0,349;0,318;0,312;0,396;0,815
"radio";0,478;0,492;0,312;0;0,288
"quorum";0,478;0,492;0,752;0,396;0,126
"psicologico";0,478;0,007;0,312;0,54;0,288
"prudente";0,478;0,318;0,312;0,54;0,815
"protrair";0,478;0,492;0,752;0,038;0,288
"protocolizar";0,478;0,492;0,312;0,396;0,005
"protocolizado";0,01;0,492;0,312;0,396;0,815
"protesto";0,01;0,492;0,312;0,54;0,288
"prontuario";0,349;0,492;0,312;0,038;0,288
"promessa";0,349;0,318;0,312;0,54;0,288
"produtividade";0;0,492;0,312;0,396;0,288
"primordial";0,478;0,318;0,312;0,038;0,288
"primeva";0,478;0,492;0,312;0,396;0,005
"presuncao";0,478;0,318;0,312;0,396;0,126
"prestigioso";0,478;0,318;0,312;0,038;0,288
"preste";0,349;0,007;0,312;0,396;0,288
